Class,discount,Holiday,PackSize,Week,Location, PromoCost ,PromotionID, stockonHand , priceSell ,Increase,pricediscount
Confection,0.1,yes,Case-Pkg,Wk26,Store5,79.38,1006,"175,580",80.49,15.7882,72.441
Confection,0.1,no,Case-Pkg,Wk26,Store6,46.85,1007,"206,285",132.14,10.1048,118.926
Confection,0.1,no,Case-Pkg,Wk26,Store7,7.29,1008,"194,072",51.43,16.7439,46.287
Confection,0.1,yes,Case-Pkg,Wk26,Store8,43.21,1009,"272,282",115.94,15.0957,104.346
Confection,0.1,no,Case-Pkg,Wk26,Store9,13.3,1010,"229,637",39.71,-1.9851,35.739
Confection,0.1,no,Case-Pkg,Wk27,Store1,21.12,1011,"261,587",34.89,6.4892,31.401
Confection,0.1,no,Case-Pkg,Wk27,Store10,81.64,1012,"232,984",124.59,-0.2513,112.131
Confection,0.1,no,Case-Pkg,Wk27,Store11,5.78,1013,"267,424",75.16,-0.2341,67.644
Confection,0.1,yes,Case-Pkg,Wk27,Store12,23.85,1014,"261,861",98.12,2.1981,88.308
Confection,0.1,no,Case-Pkg,Wk27,Store13,84.34,1015,"111,083",19.75,5.9237,17.775
Confection,0.1,no,Case-Pkg,Wk27,Store14,23.63,1016,"105,096",38.31,-6.3701,34.479
Confection,0.1,no,Case-Pkg,Wk27,Store15,26.82,1017,"189,672",16.84,7.2961,15.156
Confection,0.1,no,Case-Pkg,Wk27,Store2,122.11,1018,"185,830",72.14,13.4731,64.926
Confection,0.1,yes,Case-Pkg,Wk27,Store3,28.65,1019,"221,446",37.22,11.295,33.498
Confection,0.1,no,Case-Pkg,Wk27,Store4,12.73,1020,"241,860",40.95,7.6219,36.855
Confection,0.1,no,Case-Pkg,Wk27,Store5,23.65,1001,"280,075",51.88,1.7247,46.692
Confection,0.1,no,Case-Pkg,Wk27,Store6,71.61,1002,"284,015",95.1,-2.5109,85.59
Confection,0.1,no,Case-Pkg,Wk27,Store7,19.93,1003,"250,283",20.24,2.2833,18.216
Confection,0.1,no,Case-Pkg,Wk27,Store8,131.26,1004,"206,736",51.83,4.824,46.647
Confection,0.1,no,Case-Pkg,Wk27,Store9,48.52,1005,"208,067",77.26,9.206,69.534
Confection,0.1,yes,Case-Pkg,Wk28,Store1,66.77,1006,"229,045",63.72,6.9965,57.348
Confection,0.1,no,Case-Pkg,Wk28,Store10,149.15,1007,"289,047",76.3,0.3877,68.67
Confection,0.1,no,Case-Pkg,Wk28,Store11,78.74,1008,"252,132",92.89,-6.8573,83.601
Confection,0.1,yes,Case-Pkg,Wk28,Store12,163.17,1009,"220,639",23.72,5.0458,21.348
Confection,0.1,no,Case-Pkg,Wk28,Store13,268.78,1010,"261,994",106.22,-4.3947,95.598
Confection,0.1,yes,Case-Pkg,Wk28,Store14,70.51,1011,"117,546",106,14.4367,95.4
Confection,0.1,no,Case-Pkg,Wk28,Store15,118.38,1012,"255,917",40.5,3.4959,36.45
Confection,0.1,no,Case-Pkg,Wk28,Store2,19.57,1013,"215,421",80.77,9.6605,72.693
Confection,0.1,no,Case-Pkg,Wk28,Store3,30.7,1014,"310,394",71.22,20.019,64.098
Confection,0.1,no,Case-Pkg,Wk28,Store4,3.43,1015,"259,741",136.81,8.6712,123.129
Confection,0.1,no,Case-Pkg,Wk28,Store5,200.05,1016,"173,718",115.13,16.3507,103.617
Confection,0.1,no,Case-Pkg,Wk28,Store6,57.51,1017,"169,669",73.94,33.2599,66.546
Confection,0.1,no,Case-Pkg,Wk28,Store7,37.06,1018,"229,334",76.5,3.3431,68.85
Confection,0.1,no,Case-Pkg,Wk28,Store8,25.25,1019,"280,229",109.03,9.3962,98.127
Confection,0.1,no,Case-Pkg,Wk28,Store9,51.44,1020,"273,941",15.6,-3.2368,14.04
Confection,0.1,no,Case-Pkg,Wk29,Store1,99.92,1001,"288,240",31.3,6.0515,28.17
Confection,0.1,yes,Case-Pkg,Wk29,Store10,34.37,1002,"276,505",91.11,5.0627,81.999
Confection,0.1,yes,Case-Pkg,Wk29,Store11,259.61,1003,"301,378",102.94,7.1309,92.646
Confection,0.1,no,Case-Pkg,Wk29,Store12,98.82,1004,"231,192",99.18,5.5308,89.262
Confection,0.1,no,Case-Pkg,Wk29,Store13,73.65,1005,"226,822",29.73,-5.5122,26.757
Confection,0.1,no,Case-Pkg,Wk29,Store14,105.64,1006,"174,120",30.83,5.8669,27.747
Confection,0.1,no,Case-Pkg,Wk29,Store15,12.24,1007,"119,354",107.16,10.9344,96.444
Confection,0.1,no,Case-Pkg,Wk29,Store2,35.64,1008,"208,117",135.26,8.2576,121.734
Confection,0.1,yes,Case-Pkg,Wk29,Store3,19.38,1009,"295,041",132.75,9.1717,119.475
Confection,0.1,no,Case-Pkg,Wk29,Store4,78.69,1010,"253,821",108.93,3.0203,98.037
Confection,0.1,no,Case-Pkg,Wk29,Store5,122.84,1011,"140,366",119.38,15.8567,107.442
Confection,0.1,no,Case-Pkg,Wk29,Store6,74.49,1012,"112,776",42.46,-3.2774,38.214
Confection,0.1,yes,Case-Pkg,Wk29,Store7,32.32,1013,"140,390",74.95,14.3602,67.455
Confection,0.1,no,Case-Pkg,Wk29,Store8,39.77,1014,"165,935",44.99,37.2588,40.491
Confection,0.1,yes,Case-Pkg,Wk29,Store9,33.11,1015,"138,301",94.06,25.1415,84.654
Confection,0.1,no,Case-Pkg,Wk2,Store1,17.61,1016,"161,190",38.13,23.8194,34.317
Confection,0.1,no,Case-Pkg,Wk2,Store10,10.59,1017,"269,987",100.54,3.3704,90.486
Confection,0.1,yes,Case-Pkg,Wk2,Store11,53.71,1018,"222,131",82.5,7.2056,74.25
Confection,0.1,no,Case-Pkg,Wk2,Store12,17.02,1019,"152,152",23.78,5.181,21.402
Confection,0.1,no,Case-Pkg,Wk2,Store13,11.17,1020,"157,213",86.28,19.7618,77.652
Confection,0.1,yes,Case-Pkg,Wk2,Store14,13.69,1001,"187,947",15.65,13.1829,14.085
Confection,0.1,no,Case-Pkg,Wk2,Store15,58.36,1002,"108,977",123.33,-12.3581,110.997
Confection,0.1,yes,Case-Pkg,Wk2,Store2,13.23,1003,"128,576",49.61,16.7428,44.649
Confection,0.1,no,Case-Pkg,Wk2,Store3,3.59,1004,"231,659",79.66,20.8589,71.694
Confection,0.1,no,Case-Pkg,Wk2,Store4,41.18,1005,"298,106",35.05,4.8106,31.545
Confection,0.1,no,Case-Pkg,Wk2,Store5,29.1,1006,"308,279",123.98,15.0149,111.582
Confection,0.1,no,Case-Pkg,Wk2,Store6,33.86,1007,"254,192",43.13,3.1747,38.817
Confection,0.1,no,Case-Pkg,Wk2,Store7,94.79,1008,"305,395",86.99,12.0496,78.291
Confection,0.1,no,Case-Pkg,Wk2,Store8,34.14,1009,"149,988",117.29,18.7804,105.561
Confection,0.1,no,Case-Pkg,Wk2,Store9,29.75,1010,"173,120",123.48,27.292,111.132
Confection,0.1,yes,Case-Pkg,Wk30,Store1,82.18,1011,"209,989",32.82,9.581,29.538
Confection,0.1,no,Case-Pkg,Wk30,Store10,201.48,1012,"123,459",127.58,6.6197,114.822
Confection,0.1,no,Case-Pkg,Wk30,Store11,143.22,1013,"110,466",64.7,-11.0114,58.23
Confection,0.1,no,Case-Pkg,Wk30,Store12,9.36,1014,"140,253",62.43,1.0056,56.187
Confection,0.1,no,Case-Pkg,Wk30,Store13,13.47,1015,"299,295",121.4,10.6961,109.26
Confection,0.1,no,Case-Pkg,Wk30,Store14,1.57,1016,"275,351",92.27,9.2827,83.043
Confection,0.1,no,Case-Pkg,Wk30,Store15,4.51,1017,"298,755",115.85,5.0834,104.265
Confection,0.1,no,Case-Pkg,Wk30,Store2,244.8,1018,"292,997",43.95,6.4231,39.555
Confection,0.1,no,Case-Pkg,Wk30,Store3,85.49,1019,"284,815",46.73,0.2367,42.057
Confection,0.1,no,Case-Pkg,Wk30,Store4,27.42,1020,"251,738",129.55,4.6721,116.595
Confection,0.1,yes,Case-Pkg,Wk30,Store5,54.5,1001,"251,016",127.35,4.8432,114.615
Confection,0.1,no,Case-Pkg,Wk30,Store6,2.09,1002,"269,750",88.63,10.214,79.767
Confection,0.1,no,Case-Pkg,Wk30,Store7,21.02,1003,"218,238",38.14,18.7962,34.326
Confection,0.1,yes,Case-Pkg,Wk30,Store8,14.73,1004,"282,102",75.51,9.824,67.959
Confection,0.1,no,Case-Pkg,Wk30,Store9,8.83,1005,"274,492",15,6.2319,13.5
Confection,0.1,no,Case-Pkg,Wk31,Store1,89.95,1006,"122,670",82.03,17.4336,73.827
Confection,0.1,no,Case-Pkg,Wk31,Store10,17.05,1007,"304,092",130.38,10.1064,117.342
Confection,0.1,no,Case-Pkg,Wk31,Store11,21.25,1008,"127,779",136.83,8.5004,123.147
Confection,0.1,no,Case-Pkg,Wk31,Store12,9.36,1009,"119,231",48.86,0.2053,43.974
Confection,0.1,no,Case-Pkg,Wk31,Store13,61.67,1010,"162,344",45.76,6.8326,41.184
Confection,0.1,no,Case-Pkg,Wk31,Store14,56.05,1011,"123,975",53.88,21.4327,48.492
Confection,0.1,no,Case-Pkg,Wk31,Store15,65.52,1012,"265,376",50.75,6.5663,45.675
Confection,0.1,no,Case-Pkg,Wk31,Store2,11.51,1013,"144,531",32.32,24.7364,29.088
Confection,0.1,no,Case-Pkg,Wk31,Store3,152.64,1014,"298,328",30.02,4.0287,27.018
Confection,0.1,no,Case-Pkg,Wk31,Store4,65.9,1015,"219,065",17.03,12.341,15.327
Confection,0.1,no,Case-Pkg,Wk31,Store5,34.78,1016,"256,439",46.39,0.7022,41.751
Confection,0.1,no,Case-Pkg,Wk31,Store6,81.35,1017,"159,093",31.55,16.9528,28.395
Confection,0.1,no,Case-Pkg,Wk31,Store7,209.81,1018,"242,587",112.8,3.1716,101.52
Confection,0.1,no,Case-Pkg,Wk31,Store8,48.84,1019,"114,649",97.22,14.3017,87.498
Confection,0.1,yes,Case-Pkg,Wk31,Store9,10.79,1020,"182,311",46.1,3.806,41.49
Confection,0.1,no,Case-Pkg,Wk32,Store1,16.36,1001,"192,411",29.59,-2.4777,26.631
Confection,0.1,no,Case-Pkg,Wk32,Store10,32.92,1002,"211,201",17.75,3.5808,15.975
Confection,0.1,no,Case-Pkg,Wk32,Store11,87.07,1003,"187,834",128.84,11.8096,115.956
Confection,0.1,no,Case-Pkg,Wk32,Store12,165.23,1004,"238,754",79.68,6.0203,71.712
Confection,0.1,no,Case-Pkg,Wk32,Store13,9.82,1005,"150,179",26.58,2.1759,23.922
Confection,0.1,no,Case-Pkg,Wk32,Store14,21.85,1006,"199,946",117.78,13.4491,106.002
Confection,0.1,yes,Case-Pkg,Wk32,Store15,18.04,1007,"234,733",42.77,-1.6901,38.493
Confection,0.1,no,Case-Pkg,Wk32,Store2,93.15,1008,"104,261",52.31,-31.1026,47.079
Confection,0.1,no,Case-Pkg,Wk32,Store3,89.35,1009,"276,276",41.8,1.6234,37.62
Confection,0.1,yes,Case-Pkg,Wk32,Store4,23.68,1010,"184,897",72.16,-3.417,64.944
Confection,0.1,yes,Case-Pkg,Wk32,Store5,17.15,1011,"230,062",70.07,14.7465,63.063
Confection,0.1,no,Case-Pkg,Wk32,Store6,16.27,1012,"125,497",85.21,-2.9179,76.689
Confection,0.1,no,Case-Pkg,Wk32,Store7,32.25,1013,"216,610",97.11,15.6251,87.399
Confection,0.1,no,Case-Pkg,Wk32,Store8,0.8,1014,"111,264",28.79,-4.1442,25.911
Confection,0.1,no,Case-Pkg,Wk32,Store9,21.83,1015,"191,349",52.94,15.94,47.646
Confection,0.1,no,Case-Pkg,Wk33,Store1,65.63,1016,"251,983",49.17,0.6909,44.253
Confection,0.1,yes,Case-Pkg,Wk33,Store10,4.72,1017,"202,444",41.28,5.1287,37.152
Confection,0.1,no,Case-Pkg,Wk33,Store11,4.98,1018,"128,555",124.18,13.3429,111.762
Confection,0.1,no,Case-Pkg,Wk33,Store12,29.12,1019,"285,571",112.16,13.3576,100.944
Confection,0.1,no,Case-Pkg,Wk33,Store13,16.57,1020,"196,075",54.47,16.2204,49.023
Confection,0.1,no,Case-Pkg,Wk33,Store14,66.1,1001,"105,524",138.14,-22.4735,124.326
Confection,0.1,yes,Case-Pkg,Wk33,Store15,44.84,1002,"117,795",67.63,13.6237,60.867
Confection,0.1,no,Case-Pkg,Wk33,Store2,3.05,1003,"288,880",41.64,6.9442,37.476
Confection,0.1,no,Case-Pkg,Wk33,Store3,10.44,1004,"228,731",53,17.0365,47.7
Confection,0.1,no,Case-Pkg,Wk33,Store4,2.96,1005,"241,011",92.66,4.8158,83.394
Confection,0.1,no,Case-Pkg,Wk33,Store5,23.25,1006,"234,621",63.91,4.6376,57.519
Confection,0.1,no,Case-Pkg,Wk33,Store6,0.69,1007,"305,921",114.78,11.28,103.302
Confection,0.1,no,Case-Pkg,Wk33,Store7,2.1,1008,"288,289",134,3.4468,120.6
Confection,0.1,no,Case-Pkg,Wk33,Store8,121.37,1009,"229,927",38.6,2.8939,34.74
Confection,0.1,yes,Case-Pkg,Wk33,Store9,86.93,1010,"205,908",106.19,20.0555,95.571
Confection,0.1,no,Case-Pkg,Wk34,Store1,48.28,1011,"241,557",86.93,2.2133,78.237
Confection,0.1,no,Case-Pkg,Wk34,Store10,34.3,1012,"201,454",36.23,0.75,32.607
Confection,0.1,no,Case-Pkg,Wk34,Store11,14.45,1013,"191,946",60.33,11.8929,54.297
Confection,0.1,no,Case-Pkg,Wk34,Store12,14.83,1014,"306,262",134.3,13.2706,120.87
Confection,0.1,no,Case-Pkg,Wk34,Store13,29.19,1015,"218,533",82.3,-1.3674,74.07
Confection,0.1,yes,Case-Pkg,Wk34,Store14,56.34,1016,"176,478",40.07,4.6079,36.063
Confection,0.1,no,Case-Pkg,Wk34,Store15,1.24,1017,"162,164",111.98,15.9536,100.782
Confection,0.1,no,Case-Pkg,Wk34,Store2,14.8,1018,"129,255",17.4,14.732,15.66
Confection,0.1,no,Case-Pkg,Wk34,Store3,30.18,1019,"154,682",29.09,15.6394,26.181
Confection,0.1,no,Case-Pkg,Wk34,Store4,70.2,1020,"138,849",110.92,9.5292,99.828
Confection,0.1,no,Case-Pkg,Wk34,Store5,26.36,1001,"112,721",92.9,1.7722,83.61
Confection,0.1,no,Case-Pkg,Wk34,Store6,1.57,1002,"209,743",49.59,16.2061,44.631
Confection,0.1,no,Case-Pkg,Wk34,Store7,42.08,1003,"184,212",133.34,14.9924,120.006
Confection,0.1,no,Case-Pkg,Wk34,Store8,51.98,1004,"273,409",72.6,16.4791,65.34
Confection,0.1,yes,Case-Pkg,Wk34,Store9,84.22,1005,"301,260",85.86,13.8671,77.274
Confection,0.1,no,Case-Pkg,Wk35,Store1,41.85,1006,"292,374",133.19,7.9795,119.871
Confection,0.1,yes,Case-Pkg,Wk35,Store10,42.8,1007,"215,311",132.12,7.2666,118.908
Confection,0.1,no,Case-Pkg,Wk35,Store11,30.3,1008,"247,445",88.01,4.8578,79.209
Confection,0.1,no,Case-Pkg,Wk35,Store12,56.69,1009,"212,016",68.57,6.7982,61.713
Confection,0.1,no,Case-Pkg,Wk35,Store13,48.96,1010,"136,148",82.68,19.8903,74.412
Confection,0.1,no,Case-Pkg,Wk35,Store14,59.36,1011,"151,523",106.9,1.9817,96.21
Confection,0.1,no,Case-Pkg,Wk35,Store15,96.65,1012,"298,363",84.06,4.2949,75.654
Confection,0.1,no,Case-Pkg,Wk35,Store2,86.56,1013,"176,638",94.09,13.9907,84.681
Confection,0.1,no,Case-Pkg,Wk35,Store3,8.45,1014,"285,037",86.03,8.3732,77.427
Confection,0.1,yes,Case-Pkg,Wk35,Store4,30.58,1015,"187,885",22.62,14.3119,20.358
Confection,0.1,yes,Case-Pkg,Wk35,Store5,62.51,1016,"210,175",112.13,17.9439,100.917
Confection,0.1,no,Case-Pkg,Wk35,Store6,10.4,1017,"269,357",37.8,14.6851,34.02
Confection,0.1,no,Case-Pkg,Wk35,Store7,69.54,1018,"175,292",24.72,9.3096,22.248
Confection,0.1,no,Case-Pkg,Wk35,Store8,78.85,1019,"227,397",107.93,9.6457,97.137
Confection,0.1,no,Case-Pkg,Wk35,Store9,108.85,1020,"277,523",64.03,8.569,57.627
Confection,0.1,no,Case-Pkg,Wk36,Store1,4.3,1001,"111,586",108.36,16.0813,97.524
Confection,0.1,no,Case-Pkg,Wk36,Store10,1.68,1002,"159,655",92.36,14.753,83.124
Confection,0.1,no,Case-Pkg,Wk36,Store11,116.72,1003,"201,214",84.68,19.513,76.212
Confection,0.1,no,Case-Pkg,Wk36,Store12,67.88,1004,"162,014",46.4,14.1199,41.76
Confection,0.1,no,Case-Pkg,Wk36,Store13,87.48,1005,"112,078",121.99,13.7912,109.791
Confection,0.1,no,Case-Pkg,Wk36,Store14,25.98,1006,"208,902",26.11,-1.3725,23.499
Confection,0.1,yes,Case-Pkg,Wk36,Store15,59.14,1007,"112,142",110.36,-12.7452,99.324
Confection,0.1,yes,Case-Pkg,Wk36,Store2,18.55,1008,"298,952",134.55,5.3591,121.095
Confection,0.1,no,Case-Pkg,Wk36,Store3,76.77,1009,"181,690",94.26,5.6634,84.834
Confection,0.1,no,Case-Pkg,Wk36,Store4,74.41,1010,"301,526",41.14,8.5864,37.026
Confection,0.1,no,Case-Pkg,Wk36,Store5,102.97,1011,"208,471",52.75,0.7855,47.475
Confection,0.1,no,Case-Pkg,Wk36,Store6,64.81,1012,"143,759",99.58,3.8655,89.622
Confection,0.1,no,Case-Pkg,Wk36,Store7,61.99,1013,"113,284",51.79,-3.102,46.611
Confection,0.1,no,Case-Pkg,Wk36,Store8,28.95,1014,"222,778",32.07,13.1921,28.863
Confection,0.1,no,Case-Pkg,Wk36,Store9,85.17,1015,"210,407",46.22,-3.7442,41.598
Confection,0.1,no,Case-Pkg,Wk37,Store1,7.07,1016,"277,688",86.92,5.8122,78.228
Confection,0.1,no,Case-Pkg,Wk37,Store10,20.64,1017,"178,488",17.57,1.798,15.813
Confection,0.1,no,Case-Pkg,Wk37,Store11,0.47,1018,"131,938",130.68,22.8641,117.612
Confection,0.1,yes,Case-Pkg,Wk37,Store12,46.06,1019,"149,112",120.87,27.0867,108.783
Confection,0.1,no,Case-Pkg,Wk37,Store13,3.3,1020,"179,529",71.16,-1.5908,64.044
Confection,0.1,no,Case-Pkg,Wk37,Store14,18.5,1001,"178,022",27.63,13.3424,24.867
Confection,0.1,yes,Case-Pkg,Wk37,Store15,66.37,1002,"291,940",18.06,6.541,16.254
Confection,0.1,no,Case-Pkg,Wk37,Store2,5.45,1003,"192,968",93.47,17.0292,84.123
Confection,0.1,no,Case-Pkg,Wk37,Store3,70.59,1004,"188,247",29.79,17.6535,26.811
Confection,0.1,no,Case-Pkg,Wk37,Store4,45.28,1005,"176,165",131.24,16.2359,118.116
Confection,0.1,no,Case-Pkg,Wk37,Store5,26.85,1006,"170,639",19.95,9.8129,17.955
Confection,0.1,no,Case-Pkg,Wk37,Store6,3.8,1007,"253,020",63.58,6.2043,57.222
Confection,0.1,yes,Case-Pkg,Wk37,Store7,9.41,1008,"261,948",47.29,-6.3374,42.561
Confection,0.1,no,Case-Pkg,Wk37,Store8,38.95,1009,"161,860",119.88,31.2259,107.892
Confection,0.1,no,Case-Pkg,Wk37,Store9,111.79,1010,"199,152",68.37,-1.4945,61.533
Confection,0.1,no,Case-Pkg,Wk38,Store1,106.82,1011,"139,876",102.79,3.1047,92.511
Confection,0.1,no,Case-Pkg,Wk38,Store10,18.96,1012,"291,329",15.56,-0.1795,14.004
Confection,0.1,no,Case-Pkg,Wk38,Store11,7.09,1013,"269,947",114.13,1.0068,102.717
Confection,0.1,no,Case-Pkg,Wk38,Store12,14.38,1014,"131,333",41.42,16.9331,37.278
Confection,0.1,no,Case-Pkg,Wk38,Store13,0.69,1015,"196,311",33.82,9.1113,30.438
Confection,0.1,yes,Case-Pkg,Wk38,Store14,143.7,1016,"260,320",90.78,0.373,81.702
Confection,0.1,no,Case-Pkg,Wk38,Store15,56.23,1017,"241,513",29.94,3.3277,26.946
Confection,0.1,no,Case-Pkg,Wk38,Store2,21.63,1018,"117,190",121.28,16.8258,109.152
Confection,0.1,no,Case-Pkg,Wk38,Store3,13.03,1019,"211,775",25.15,7.9316,22.635
Confection,0.1,no,Case-Pkg,Wk38,Store4,69.05,1020,"104,394",73.32,-43.8164,65.988
Confection,0.1,no,Case-Pkg,Wk38,Store5,46.41,1001,"147,783",47.99,4.5916,43.191
Confection,0.1,yes,Case-Pkg,Wk38,Store6,77.1,1002,"246,052",121.5,11.0112,109.35
Confection,0.1,no,Case-Pkg,Wk38,Store7,9.48,1003,"166,946",71.43,15.1754,64.287
Confection,0.1,no,Case-Pkg,Wk38,Store8,3.55,1004,"211,489",36.05,3.4046,32.445
Confection,0.1,no,Case-Pkg,Wk38,Store9,28.16,1005,"112,437",14.15,-1.8473,12.735
Confection,0.1,no,Case-Pkg,Wk39,Store1,20.86,1006,"108,389",17.5,-26.5347,15.75
Confection,0.1,no,Case-Pkg,Wk39,Store10,42.2,1007,"221,839",138.45,7.5457,124.605
Confection,0.1,no,Case-Pkg,Wk39,Store11,43.5,1008,"283,759",73.58,3.8086,66.222
Confection,0.1,no,Case-Pkg,Wk39,Store12,115.55,1009,"172,254",101.58,9.8145,91.422
Confection,0.1,no,Case-Pkg,Wk39,Store13,112.62,1010,"218,251",130.95,15.3784,117.855
Confection,0.1,no,Case-Pkg,Wk39,Store14,58.17,1011,"280,730",47.83,2.6951,43.047
Confection,0.1,no,Case-Pkg,Wk39,Store15,89.44,1012,"131,420",130.62,21.6153,117.558
Confection,0.1,no,Case-Pkg,Wk39,Store2,49.81,1013,"286,268",40.96,6.3392,36.864
Confection,0.1,yes,Case-Pkg,Wk39,Store3,34.91,1014,"213,924",28.15,0.4046,25.335
Confection,0.1,no,Case-Pkg,Wk39,Store4,55.42,1015,"172,778",92.29,7.6079,83.061
Confection,0.1,yes,Case-Pkg,Wk39,Store5,6.79,1016,"113,561",46.63,-0.9851,41.967
Confection,0.1,no,Case-Pkg,Wk39,Store6,21.59,1017,"305,540",34.44,13.4774,30.996
Confection,0.1,no,Case-Pkg,Wk39,Store7,33.6,1018,"170,143",80.45,24.5936,72.405
Confection,0.1,no,Case-Pkg,Wk39,Store8,18.12,1019,"129,364",78.73,30.3282,70.857
Confection,0.1,no,Case-Pkg,Wk39,Store9,130.56,1020,"205,704",21.62,12.0227,19.458
Confection,0.1,no,Case-Pkg,Wk3,Store1,63.77,1001,"233,873",104.82,0.7283,94.338
Confection,0.1,no,Case-Pkg,Wk3,Store10,41.53,1002,"285,962",95.9,10.5653,86.31
Confection,0.1,yes,Case-Pkg,Wk3,Store11,42.64,1003,"305,364",110.95,12.0519,99.855
Confection,0.1,no,Case-Pkg,Wk3,Store12,32.15,1004,"155,307",83.3,18.029,74.97
Confection,0.1,no,Case-Pkg,Wk3,Store13,51.14,1005,"254,831",44.73,4.0547,40.257
Confection,0.1,yes,Case-Pkg,Wk3,Store14,59.93,1006,"309,138",106.18,14.3222,95.562
Confection,0.1,yes,Case-Pkg,Wk3,Store15,29.19,1007,"309,478",86.23,16.5321,77.607
Confection,0.1,no,Case-Pkg,Wk3,Store2,11.19,1008,"302,882",59.67,14.9667,53.703
Confection,0.1,no,Case-Pkg,Wk3,Store3,35.87,1009,"286,747",126.91,4.8551,114.219
Confection,0.1,no,Case-Pkg,Wk3,Store4,6.69,1010,"252,342",93.23,15.569,83.907
Confection,0.1,no,Case-Pkg,Wk3,Store5,49.97,1011,"238,077",133.19,0.9252,119.871
Confection,0.1,no,Case-Pkg,Wk3,Store6,5.25,1012,"142,981",30.51,11.0726,27.459
Confection,0.1,no,Case-Pkg,Wk3,Store7,80.6,1013,"281,803",110.04,3.5178,99.036
Confection,0.1,no,Case-Pkg,Wk3,Store8,27.9,1014,"285,128",32.66,10.1039,29.394
Confection,0.1,no,Case-Pkg,Wk3,Store9,55.92,1015,"104,904",30.61,-38.6606,27.549
Confection,0.1,no,Case-Pkg,Wk40,Store1,31.41,1016,"123,460",69.18,14.1543,62.262
Confection,0.1,yes,Case-Pkg,Wk40,Store10,14.88,1017,"268,976",77.74,4.0731,69.966
Confection,0.1,yes,Case-Pkg,Wk40,Store11,0.13,1018,"222,377",54.36,-4.8153,48.924
Confection,0.1,no,Case-Pkg,Wk40,Store12,14.09,1019,"144,184",92.42,12.6376,83.178
Confection,0.1,no,Case-Pkg,Wk40,Store13,152.86,1020,"293,353",83.44,9.1549,75.096
Confection,0.1,no,Case-Pkg,Wk40,Store14,104.87,1001,"137,229",96.88,26.2536,87.192
Confection,0.1,yes,Case-Pkg,Wk40,Store15,72.51,1002,"223,518",41.33,-6.3676,37.197
Confection,0.1,no,Case-Pkg,Wk40,Store2,148.04,1003,"138,571",49.1,-5.7323,44.19
Confection,0.1,no,Case-Pkg,Wk40,Store3,11.19,1004,"197,866",97.47,9.9475,87.723
Confection,0.1,yes,Case-Pkg,Wk40,Store4,153.8,1005,"179,192",84.84,15.7245,76.356
Confection,0.1,no,Case-Pkg,Wk40,Store5,28.28,1006,"257,294",16.98,13.9709,15.282
Confection,0.1,yes,Case-Pkg,Wk40,Store6,19.47,1007,"294,617",27.39,3.7229,24.651
Confection,0.1,no,Case-Pkg,Wk40,Store7,8.9,1008,"221,983",118.42,-2.0565,106.578
Confection,0.1,no,Case-Pkg,Wk40,Store8,7.54,1009,"164,631",17.36,4.8923,15.624
Confection,0.1,yes,Case-Pkg,Wk40,Store9,44.02,1010,"297,792",25.84,6.6019,23.256
Confection,0.1,no,Case-Pkg,Wk41,Store1,79.36,1011,"251,960",121.58,-1.8707,109.422
Confection,0.1,no,Case-Pkg,Wk41,Store10,22.57,1012,"259,685",43.78,3.0471,39.402
Confection,0.1,no,Case-Pkg,Wk41,Store11,67.88,1013,"210,750",131.49,14.6311,118.341
Confection,0.1,no,Case-Pkg,Wk41,Store12,19.12,1014,"238,661",46.1,-2.3063,41.49
Confection,0.1,no,Case-Pkg,Wk41,Store13,30.55,1015,"223,939",127.56,16.646,114.804
Confection,0.1,no,Case-Pkg,Wk41,Store14,29.25,1016,"188,050",120.05,15.7919,108.045
Confection,0.1,no,Case-Pkg,Wk41,Store15,113.09,1017,"169,473",50.95,34.8607,45.855
Confection,0.1,no,Case-Pkg,Wk41,Store2,56.66,1018,"143,936",50.08,15.504,45.072
Confection,0.1,yes,Case-Pkg,Wk41,Store3,57.25,1019,"241,229",36.1,6.0134,32.49
Confection,0.1,no,Case-Pkg,Wk41,Store4,77.99,1020,"149,228",74.9,14.7423,67.41
Confection,0.1,no,Case-Pkg,Wk41,Store5,182.45,1001,"110,678",105.9,-8.0678,95.31
Confection,0.1,no,Case-Pkg,Wk41,Store6,94.74,1002,"269,371",96.53,-4.1885,86.877
Confection,0.1,no,Case-Pkg,Wk41,Store7,52.86,1003,"152,604",80.48,16.3833,72.432
Confection,0.1,no,Case-Pkg,Wk41,Store8,144.26,1004,"165,001",113.9,-1.0154,102.51
Confection,0.1,no,Case-Pkg,Wk41,Store9,54,1005,"245,046",59.48,2.074,53.532
Confection,0.1,no,Case-Pkg,Wk42,Store1,171.44,1006,"272,764",100.75,-1.3837,90.675
Confection,0.1,no,Case-Pkg,Wk42,Store10,76.64,1007,"146,264",25.09,2.7844,22.581
Confection,0.1,no,Case-Pkg,Wk42,Store11,19.35,1008,"157,623",28.67,1.7019,25.803
Confection,0.1,no,Case-Pkg,Wk42,Store12,24.82,1009,"250,109",86.46,13.1061,77.814
Confection,0.1,no,Case-Pkg,Wk42,Store13,103.71,1010,"274,681",79.75,-1.0251,71.775
Confection,0.1,no,Case-Pkg,Wk42,Store14,17.65,1011,"248,669",96.49,11.779,86.841
Confection,0.1,no,Case-Pkg,Wk42,Store15,33,1012,"285,055",100.8,4.6267,90.72
